Time,Talign,B,Location,Source,Dataset ,Notes,Species,Interval,Relative,DensityCon,Full_census,Census_keep,Census_notes,Time_collected,Dead_trees
1930,1930,12.17344754,"Juniper Mountain, ID",Miller et al 2008 RMRS ,3,mixed age stands,JuOc,10,1,50.2,y,y,"trees larger than 6cm basal diameter cored, trees smaller cross sections collected. Estab values in percent (rather than proportion so density coversion is total #/10",2001,n
1940,1940,11.82012848,"Juniper Mountain, ID",Miller et al 2008 RMRS ,3,mixed age stands,JuOc,10,1,50.2,y,y,"trees larger than 6cm basal diameter cored, trees smaller cross sections collected. Estab values in percent (rather than proportion so density coversion is total #/10",2001,n
1950,1950,11.17773019,"Juniper Mountain, ID",Miller et al 2008 RMRS ,3,mixed age stands,JuOc,10,1,50.2,y,y,"trees larger than 6cm basal diameter cored, trees smaller cross sections collected. Estab values in percent (rather than proportion so density coversion is total #/10",2001,n
1960,1960,7.451820128,"Juniper Mountain, ID",Miller et al 2008 RMRS ,3,mixed age stands,JuOc,10,1,50.2,y,y,"trees larger than 6cm basal diameter cored, trees smaller cross sections collected. Estab values in percent (rather than proportion so density coversion is total #/10",2001,n
1970,1970,0.578158458,"Juniper Mountain, ID",Miller et al 2008 RMRS ,3,mixed age stands,JuOc,10,1,50.2,y,y,"trees larger than 6cm basal diameter cored, trees smaller cross sections collected. Estab values in percent (rather than proportion so density coversion is total #/10",2001,n
1980,1980,0.160599572,"Juniper Mountain, ID",Miller et al 2008 RMRS ,3,mixed age stands,JuOc,10,1,50.2,y,y,"trees larger than 6cm basal diameter cored, trees smaller cross sections collected. Estab values in percent (rather than proportion so density coversion is total #/10",2001,n
1990,1990,0.160599572,"Juniper Mountain, ID",Miller et al 2008 RMRS ,3,mixed age stands,JuOc,10,1,50.2,y,y,"trees larger than 6cm basal diameter cored, trees smaller cross sections collected. Estab values in percent (rather than proportion so density coversion is total #/10",2001,n
2000,2000,0,"Juniper Mountain, ID",Miller et al 2008 RMRS ,3,mixed age stands,JuOc,10,1,50.2,y,n,"trees larger than 6cm basal diameter cored, trees smaller cross sections collected. Estab values in percent (rather than proportion so density coversion is total #/10",2001,n
1470,1470,0.925925926,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1480,1480,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1490,1490,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1500,1500,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1510,1510,0.925925926,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1520,1520,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1530,1530,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1540,1540,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1550,1550,0.925925926,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1560,1560,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1570,1570,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1580,1580,1.944444444,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1590,1590,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1600,1600,0.925925926,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1610,1610,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1620,1620,0.925925926,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1630,1630,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1640,1640,0.925925926,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1650,1650,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1660,1660,0,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1670,1670,1.944444444,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1680,1680,1.944444444,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1690,1690,1.944444444,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1700,1700,2.962962963,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1710,1710,3.981481481,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1720,1720,2.037037037,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1730,1730,2.037037037,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1740,1740,2.037037037,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1750,1750,2.037037037,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1760,1760,3.055555556,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1770,1770,3.055555556,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1780,1780,3.981481481,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1790,1790,1.944444444,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1800,1800,7.037037037,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1810,1810,5,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1820,1820,6.018518519,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1830,1830,7.037037037,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1840,1840,8.981481481,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1850,1850,5,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1860,1860,12.96296296,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1870,1870,18.98148148,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1880,1880,13.98148148,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1890,1890,14.07407407,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1900,1900,26.01851852,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1910,1910,23.98148148,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1920,1920,27.03703704,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1930,1930,25.92592593,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1940,1940,18.88888889,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1950,1950,15,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1960,1960,12.03703704,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,n,No trees smaller than 3cm diam,2008,n
1970,1970,5,"Mt Irish, NV",Biondi and Bradley 2013,4,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,n,No trees smaller than 3cm diam,2008,n
1680,1680,1.955307263,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1690,1690,1.024208566,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1700,1700,2.886405959,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1710,1710,0.931098696,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1720,1720,1.024208566,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1730,1730,1.955307263,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1740,1740,1.955307263,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1750,1750,0.931098696,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1760,1760,2.979515829,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1770,1770,0,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1780,1780,2.979515829,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1790,1790,1.024208566,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1800,1800,5.027932961,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1810,1810,6.052141527,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1820,1820,2.048417132,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1830,1830,7.91433892,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1840,1840,8.938547486,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1850,1850,12.01117318,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1860,1860,16.01489758,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1870,1870,10.14897579,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1880,1880,9.031657356,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1890,1890,16.01489758,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1900,1900,12.01117318,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1910,1910,15.92178771,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1920,1920,18.90130354,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1930,1930,25.88454376,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1940,1940,30.91247672,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1950,1950,30.91247672,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,y,No trees smaller than 3cm diam,2008,n
1960,1960,34.91620112,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,n,No trees smaller than 3cm diam,2008,n
1970,1970,17.97020484,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,n,No trees smaller than 3cm diam,2008,n
1980,1980,2.979515829,"Clover Mountains, NV",Biondi and Bradley 2013,5,"12 0.1 Ha Plots, ",PiMo,10,0,1,n,n,No trees smaller than 3cm diam,2008,n
1360,1360,1.162790698,"No Man's Mesa, UT",Barger et al. 2009,6,,PiEd,10,0,1,y,y,"No trees smaller than 4cm diam, but did not include trees from recent decades to eliminate effect of not sampling small trees",2005,n
1370,1370,0,"No Man's Mesa, UT",Barger et al. 2009,6,,PiEd,10,0,1,y,y,"No trees smaller than 4cm diam, but did not include trees from recent decades to eliminate effect of not sampling small trees",2005,n
1380,1380,0,"No Man's Mesa, UT",Barger et al. 2009,6,,PiEd,10,0,1,y,y,"No trees smaller than 4cm diam, but did not include trees from recent decades to eliminate effect of not sampling small trees",2005,n
1390,1390,0,"No Man's Mesa, UT",Barger et al. 2009,6,,PiEd,10,0,1,y,y,"No trees smaller than 4cm diam, but did not include trees from recent decades to eliminate effect of not sampling small trees",2005,n
